title,production_date,runtime_minutes,director,average_rating,num_votes,approval_index,prod_budget,domestic_gross,worldwide_gross,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film-noir,history,horror,music,musical,mystery,news,romance,sci-fi,sport,thriller,war,western
Alexander's Ragtime Band,-997488000,106.0,617,6.9,2176.0,3.769724694364039,2000000,4000000,4000000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Me and You and Everyone We Know,1118966400,91.0,1220,7.2,36732.0,5.4364894275091125,2000000,3885134,9615464,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We Are Your Friends,1440547200,96.0,1124,6.1,39309.0,4.61620564924772,2000000,3591417,10153415,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Minari,1607644800,115.0,1003,7.4,83720.0,6.039703667708207,2000000,2964816,15474659,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Captive,1442448000,97.0,733,5.4,6987.0,3.3850427807607546,2000000,2583301,2791973,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full Frontal,1028246400,101.0,1645,4.7,11125.0,3.0900000250131794,2000000,2512846,3438804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hearts Beat Loud,1528416000,97.0,178,6.9,11186.0,4.600866164564906,2000000,2386254,2469510,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Resurrection of Gavin Stone,1484870400,91.0,300,6.2,2354.0,3.409782154757811,2000000,2303792,2303792,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waltz with Bashir,1230163200,90.0,102,8.0,58500.0,6.329113576254026,2000000,2283849,13912289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shortbus,1159920000,101.0,791,6.4,34130.0,4.78319106588345,2000000,1997497,1997497,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"The Book of Mormon Movie, Volume 1: The Journey",1063324800,120.0,537,3.0,514.0,1.2459876759639903,2000000,1660865,1660865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamlet,958089600,112.0,1138,5.9,9708.0,3.853451827072927,2000000,1577287,2419669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Diary of a Teenage Girl,1438905600,102.0,1065,6.8,32353.0,5.063628195953285,2000000,1477002,2279959,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
In the Shadow of the Moon,1189123200,100.0,373,8.0,6800.0,5.062383402149452,2000000,1134358,2175587,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Babadook,1400803200,94.0,726,6.8,229122.0,6.043010261889178,2000000,950792,7482387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Monos,1566518400,102.0,32,6.9,17709.0,4.834093993514016,2000000,406473,2013217,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Subway,500083200,104.0,1031,6.5,15521.0,4.483144821307239,2000000,390659,1663296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sherrybaby,1157673600,96.0,997,6.6,11881.0,4.424367300952997,2000000,199176,759504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Six-String Samurai,906076800,91.0,990,6.4,7616.0,4.076905228190658,2000000,134624,134624,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roadside Romeo,1224806400,93.0,906,4.9,1548.0,2.516074377832597,2000000,55202,2046090,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knock Knock,1435276800,99.0,458,4.9,96835.0,4.007192854614521,2000000,36336,6328516,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Missing Person,1258675200,95.0,1268,6.1,1631.0,3.1879815252417325,2000000,17896,17896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Circle,1282867200,88.0,1190,3.3,722.0,1.46627248582945,2000000,10024,10024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Eden Lake,1225411200,91.0,685,6.7,87207.0,5.476025842611147,2000000,7321,4294373,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Plush,1379030400,99.0,217,5.2,4011.0,3.0424464529892363,2000000,3080,28864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Ghastly Love of Johnny X,1351209600,106.0,1308,5.5,478.0,2.3647845290838787,2000000,2436,2436,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Buried,1285286400,95.0,1484,7.0,162914.0,6.048982857879974,1987650,1044143,21270290,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Taxi Driver,192585600,114.0,1100,8.2,841868.0,8.099436920495464,1900000,28262574,28447834,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Man on Wire,1216944000,94.0,679,7.7,56676.0,6.068882934392541,1900000,2962242,5617067,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northfork,1057881600,103.0,1180,6.2,5496.0,3.796567043800764,1900000,1420578,1445140,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brotherly Love,1429833600,89.0,661,6.5,1951.0,3.491349768612797,1900000,478595,478595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABCD (Any Body Can Dance),1360281600,160.0,1403,6.3,7129.0,3.9805139996542582,1900000,222098,10137234,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Last Exorcism,1282867200,87.0,319,5.7,50520.0,4.410087701882849,1800000,41034350,70165900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Carrie,216950400,98.0,182,7.4,191506.0,6.490208785291864,1800000,25878153,25886736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
A Nightmare on Elm Street,468806400,91.0,1796,7.4,244163.0,6.622466278533143,1800000,25504513,25542906,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Beasts of the Southern Wild,1340755200,93.0,133,7.2,83807.0,5.873455699975741,1800000,12795746,23265132,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Battle for the Planet of the Apes,94694400,93.0,642,5.4,31743.0,3.986412747621595,1800000,8800000,8800000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
A Streetcar Named Desire,-577152000,122.0,459,7.9,109703.0,6.613808477756228,1800000,8000000,8006845,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Higher Ground,1314057600,109.0,1764,6.2,3183.0,3.547411030300877,1800000,841056,842693,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Spit on Your Grave,1286496000,108.0,1641,6.2,86221.0,5.052342237707522,1750000,93051,1278471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
In the Bedroom,1006473600,131.0,1711,7.4,40406.0,5.643067888392574,1700000,35930604,42137871,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conquest of the Planet of the Apes,78710400,88.0,642,6.1,33535.0,4.544906276192695,1700000,9700000,9700000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Grace Unplugged,1380844800,102.0,172,6.0,3523.0,3.47352814042437,1700000,2507159,2507159,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Happy, Texas",938736000,98.0,1074,6.3,10075.0,4.140840218125717,1700000,2039192,2891228,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
From Here to Eternity,-517795200,118.0,520,7.6,47950.0,5.894865313207339,1650000,30500000,30500000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
